river_code,river_name,parent_code,parent_name,basin_name,stream_order,is_civilian,topology_path,source_type,waterway_type,description,has_osm_geo,wikidata_id,meta_data
210000,大武溪,0,,大武溪,1,0,0@210000,WRA,river,大武溪官方水系,0,Q10936117,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.9096366, ""outfall_lat"": 22.3593274, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Nearest (出海口點位 120.9096,22.3593 最接近 臺東縣 邊界)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Nearest"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
210000-C01,茶茶牙頓溪,210000,大武溪,大武溪,2,1,0@210000@210000-C01,Wiki,stream,大武溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.7615832, ""outfall_lat"": 22.3929748, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.7616,22.3930 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
210000-C02,加羅坂溪,210000,大武溪,大武溪,2,1,0@210000@210000-C02,Wiki,stream,大武溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.8054616, ""outfall_lat"": 22.334911, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.8055,22.3349 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
210000-C03,姑子崙溪,210000,大武溪,大武溪,2,1,0@210000@210000-C03,Wiki,stream,大武溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.8026463, ""outfall_lat"": 22.3968479, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.8026,22.3968 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
211000,烏萬溪,0,,烏萬溪,1,0,0@211000,WRA,river,烏萬溪官方水系,0,Q17039533,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
212000,津林溪,0,,津林溪,1,0,0@212000,WRA,river,津林溪官方水系,0,Q11146444,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.927171, ""outfall_lat"": 22.4146344, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.9272,22.4146 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
213000,大竹溪,0,,大竹溪,1,0,0@213000,WRA,river,大竹溪官方水系,0,Q32724574,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.8412604, ""outfall_lat"": 22.4466371, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.8413,22.4466 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
213000-C01,台坂溪,213000,大竹溪,大竹溪,2,1,0@213000@213000-C01,Wiki,stream,大竹溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
213000-C02,拉里吧溪,213000,大竹溪,大竹溪,2,1,0@213000@213000-C02,Wiki,stream,大竹溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
213000-C03,廔布魯溪,213000,大竹溪,大竹溪,2,1,0@213000@213000-C03,Wiki,stream,大竹溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
213000-C04,佳佳站溪,213000,大竹溪,大竹溪,2,1,0@213000@213000-C04,Wiki,stream,大竹溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
214000,金崙溪,0,,金崙溪,1,0,0@214000,WRA,river,金崙溪官方水系,0,Q17039840,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.9694695, ""outfall_lat"": 22.5269121, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Nearest (出海口點位 120.9695,22.5269 最接近 臺東縣 邊界)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Nearest"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
214000-C01,巴拉歐溪,214000,金崙溪,金崙溪,2,1,0@214000@214000-C01,Wiki,stream,金崙溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
214000-C02,都老老恩溪,214000,金崙溪,金崙溪,2,1,0@214000@214000-C02,Wiki,stream,金崙溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第八河川分署 唯一管轄縣市 臺東縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
215000,太麻里溪,0,,太麻里溪,1,0,0@215000,WRA,river,太麻里溪官方水系,0,Q10941891,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.0095205, ""outfall_lat"": 22.5909354, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.0095,22.5909 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
215000-C01,庫拉濃溪,215000,太麻里溪,太麻里溪,2,1,0@215000@215000-C01,Wiki,stream,太麻里溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.9583354, ""outfall_lat"": 22.6430759, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.9583,22.6431 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
215000-C02,多利溪,215000,太麻里溪,太麻里溪,2,1,0@215000@215000-C02,Wiki,stream,太麻里溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.9472022, ""outfall_lat"": 22.618709, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.9472,22.6187 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
215000-C03,麻利霧溪,215000,太麻里溪,太麻里溪,2,1,0@215000@215000-C03,Wiki,stream,太麻里溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.9226439, ""outfall_lat"": 22.6256423, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.9226,22.6256 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
215000-C04,馬奴爾溪,215000,太麻里溪,太麻里溪,2,1,0@215000@215000-C04,Wiki,stream,太麻里溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.8932469, ""outfall_lat"": 22.6182544, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.8932,22.6183 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
215000-C05,達巴拉頓溪,215000,太麻里溪,太麻里溪,2,1,0@215000@215000-C05,Wiki,stream,太麻里溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.8980823, ""outfall_lat"": 22.5857231, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.8981,22.5857 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
215000-C06,讀卜吾溪,215000,太麻里溪,太麻里溪,2,1,0@215000@215000-C06,Wiki,stream,太麻里溪水系民間支流,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 120.9034348, ""outfall_lat"": 22.5536745, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 120.9034,22.5537 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
